pokemon_id,generation_id,level,machines,breed,tutor
505,1,0,0,0,0
505,2,0,0,0,0
505,3,0,0,0,0
505,4,0,0,0,0
505,5,1,1,0,0
506,1,0,0,0,0
506,2,0,0,0,0
506,3,0,0,0,0
506,4,0,0,0,0
506,5,1,1,1,0
507,1,0,0,0,0
507,2,0,0,0,0
507,3,0,0,0,0
507,4,0,0,0,0
507,5,1,1,0,0
508,1,0,0,0,0
508,2,0,0,0,0
508,3,0,0,0,0
508,4,0,0,0,0
508,5,1,1,0,0
509,1,0,0,0,0
509,2,0,0,0,0
509,3,0,0,0,0
509,4,0,0,0,0
509,5,1,1,1,0
510,1,0,0,0,0
510,2,0,0,0,0
510,3,0,0,0,0
510,4,0,0,0,0
510,5,1,1,0,0
511,1,0,0,0,0
511,2,0,0,0,0
511,3,0,0,0,0
511,4,0,0,0,0
511,5,1,1,1,0
512,1,0,0,0,0
512,2,0,0,0,0
512,3,0,0,0,0
512,4,0,0,0,0
512,5,1,1,0,0
513,1,0,0,0,0
513,2,0,0,0,0
513,3,0,0,0,0
513,4,0,0,0,0
513,5,1,1,1,0
514,1,0,0,0,0
514,2,0,0,0,0
514,3,0,0,0,0
514,4,0,0,0,0
514,5,1,1,0,0
515,1,0,0,0,0
515,2,0,0,0,0
515,3,0,0,0,0
515,4,0,0,0,0
515,5,1,1,1,0
516,1,0,0,0,0
516,2,0,0,0,0
516,3,0,0,0,0
516,4,0,0,0,0
516,5,1,1,0,0
517,1,0,0,0,0
517,2,0,0,0,0
517,3,0,0,0,0
517,4,0,0,0,0
517,5,1,1,1,0
518,1,0,0,0,0
518,2,0,0,0,0
518,3,0,0,0,0
518,4,0,0,0,0
518,5,1,1,0,0
519,1,0,0,0,0
519,2,0,0,0,0
519,3,0,0,0,0
519,4,0,0,0,0
519,5,1,1,1,0
520,1,0,0,0,0
520,2,0,0,0,0
520,3,0,0,0,0
520,4,0,0,0,0
520,5,1,1,0,0
521,1,0,0,0,0
521,2,0,0,0,0
521,3,0,0,0,0
521,4,0,0,0,0
521,5,1,1,0,0
522,1,0,0,0,0
522,2,0,0,0,0
522,3,0,0,0,0
522,4,0,0,0,0
522,5,1,1,1,0
523,1,0,0,0,0
523,2,0,0,0,0
523,3,0,0,0,0
523,4,0,0,0,0
523,5,1,1,0,0
524,1,0,0,0,0
524,2,0,0,0,0
524,3,0,0,0,0
524,4,0,0,0,0
524,5,1,1,1,0
525,1,0,0,0,0
525,2,0,0,0,0
525,3,0,0,0,0
525,4,0,0,0,0
525,5,1,1,0,0
526,1,0,0,0,0
526,2,0,0,0,0
526,3,0,0,0,0
526,4,0,0,0,0
526,5,1,1,0,0
527,1,0,0,0,0
527,2,0,0,0,0
527,3,0,0,0,0
527,4,0,0,0,0
527,5,1,1,1,0
528,1,0,0,0,0
528,2,0,0,0,0
528,3,0,0,0,0
528,4,0,0,0,0
528,5,1,1,0,0
529,1,0,0,0,0
529,2,0,0,0,0
529,3,0,0,0,0
529,4,0,0,0,0
529,5,1,1,1,0
530,1,0,0,0,0
530,2,0,0,0,0
530,3,0,0,0,0
530,4,0,0,0,0
530,5,1,1,0,0
531,1,0,0,0,0
531,2,0,0,0,0
531,3,0,0,0,0
531,4,0,0,0,0
531,5,1,1,1,0
532,1,0,0,0,0
532,2,0,0,0,0
532,3,0,0,0,0
532,4,0,0,0,0
532,5,1,1,1,0
533,1,0,0,0,0
533,2,0,0,0,0
533,3,0,0,0,0
533,4,0,0,0,0
533,5,1,1,0,0
534,1,0,0,0,0
534,2,0,0,0,0
534,3,0,0,0,0
534,4,0,0,0,0
534,5,1,1,0,0
535,1,0,0,0,0
535,2,0,0,0,0
535,3,0,0,0,0
535,4,0,0,0,0
535,5,1,1,1,0
536,1,0,0,0,0
536,2,0,0,0,0
536,3,0,0,0,0
536,4,0,0,0,0
536,5,1,1,0,0
537,1,0,0,0,0
537,2,0,0,0,0
537,3,0,0,0,0
537,4,0,0,0,0
537,5,1,1,0,0
538,1,0,0,0,0
538,2,0,0,0,0
538,3,0,0,0,0
538,4,0,0,0,0
538,5,1,1,0,0
539,1,0,0,0,0
539,2,0,0,0,0
539,3,0,0,0,0
539,4,0,0,0,0
539,5,1,1,0,0
540,1,0,0,0,0
540,2,0,0,0,0
540,3,0,0,0,0
540,4,0,0,0,0
540,5,1,1,1,0
541,1,0,0,0,0
541,2,0,0,0,0
541,3,0,0,0,0
541,4,0,0,0,0
541,5,1,1,0,0
542,1,0,0,0,0
542,2,0,0,0,0
542,3,0,0,0,0
542,4,0,0,0,0
542,5,1,1,0,0
543,1,0,0,0,0
543,2,0,0,0,0
543,3,0,0,0,0
543,4,0,0,0,0
543,5,1,1,1,0
544,1,0,0,0,0
544,2,0,0,0,0
544,3,0,0,0,0
544,4,0,0,0,0
544,5,1,1,0,0
545,1,0,0,0,0
545,2,0,0,0,0
545,3,0,0,0,0
545,4,0,0,0,0
545,5,1,1,0,0
546,1,0,0,0,0
546,2,0,0,0,0
546,3,0,0,0,0
546,4,0,0,0,0
546,5,1,1,1,0
547,1,0,0,0,0
547,2,0,0,0,0
547,3,0,0,0,0
547,4,0,0,0,0
547,5,1,1,0,0
548,1,0,0,0,0
548,2,0,0,0,0
548,3,0,0,0,0
548,4,0,0,0,0
548,5,1,1,1,0
549,1,0,0,0,0
549,2,0,0,0,0
549,3,0,0,0,0
549,4,0,0,0,0
549,5,1,1,0,0
550,1,0,0,0,0
550,2,0,0,0,0
550,3,0,0,0,0
550,4,0,0,0,0
550,5,1,1,1,0
551,1,0,0,0,0
551,2,0,0,0,0
551,3,0,0,0,0
551,4,0,0,0,0
551,5,1,1,1,0
552,1,0,0,0,0
552,2,0,0,0,0
552,3,0,0,0,0
552,4,0,0,0,0
552,5,1,1,0,0
553,1,0,0,0,0
553,2,0,0,0,0
553,3,0,0,0,0
553,4,0,0,0,0
553,5,1,1,0,0
554,1,0,0,0,0
554,2,0,0,0,0
554,3,0,0,0,0
554,4,0,0,0,0
554,5,1,1,1,0
555,1,0,0,0,0
555,2,0,0,0,0
555,3,0,0,0,0
555,4,0,0,0,0
555,5,1,1,0,0
556,1,0,0,0,0
556,2,0,0,0,0
556,3,0,0,0,0
556,4,0,0,0,0
556,5,1,1,1,0
557,1,0,0,0,0
557,2,0,0,0,0
557,3,0,0,0,0
557,4,0,0,0,0
557,5,1,1,1,0
558,1,0,0,0,0
558,2,0,0,0,0
558,3,0,0,0,0
558,4,0,0,0,0
558,5,1,1,0,0
559,1,0,0,0,0
559,2,0,0,0,0
559,3,0,0,0,0
559,4,0,0,0,0
559,5,1,1,1,0
560,1,0,0,0,0
560,2,0,0,0,0
560,3,0,0,0,0
560,4,0,0,0,0
560,5,1,1,0,0
561,1,0,0,0,0
561,2,0,0,0,0
561,3,0,0,0,0
561,4,0,0,0,0
561,5,1,1,1,0
562,1,0,0,0,0
562,2,0,0,0,0
562,3,0,0,0,0
562,4,0,0,0,0
562,5,1,1,1,0
563,1,0,0,0,0
563,2,0,0,0,0
563,3,0,0,0,0
563,4,0,0,0,0
563,5,1,1,0,0
564,1,0,0,0,0
564,2,0,0,0,0
564,3,0,0,0,0
564,4,0,0,0,0
564,5,1,1,1,0
565,1,0,0,0,0
565,2,0,0,0,0
565,3,0,0,0,0
565,4,0,0,0,0
565,5,1,1,0,0
566,1,0,0,0,0
566,2,0,0,0,0
566,3,0,0,0,0
566,4,0,0,0,0
566,5,1,1,1,0
567,1,0,0,0,0
567,2,0,0,0,0
567,3,0,0,0,0
567,4,0,0,0,0
567,5,1,1,0,0
568,1,0,0,0,0
568,2,0,0,0,0
568,3,0,0,0,0
568,4,0,0,0,0
568,5,1,1,1,0
569,1,0,0,0,0
569,2,0,0,0,0
569,3,0,0,0,0
569,4,0,0,0,0
569,5,1,1,0,0
570,1,0,0,0,0
570,2,0,0,0,0
570,3,0,0,0,0
570,4,0,0,0,0
570,5,1,1,1,0
571,1,0,0,0,0
571,2,0,0,0,0
571,3,0,0,0,0
571,4,0,0,0,0
571,5,1,1,0,0
572,1,0,0,0,0
572,2,0,0,0,0
572,3,0,0,0,0
572,4,0,0,0,0
572,5,1,1,1,0
573,1,0,0,0,0
573,2,0,0,0,0
573,3,0,0,0,0
573,4,0,0,0,0
573,5,1,1,0,0
574,1,0,0,0,0
574,2,0,0,0,0
574,3,0,0,0,0
574,4,0,0,0,0
574,5,1,1,1,0
575,1,0,0,0,0
575,2,0,0,0,0
575,3,0,0,0,0
575,4,0,0,0,0
575,5,1,1,0,0
576,1,0,0,0,0
576,2,0,0,0,0
576,3,0,0,0,0
576,4,0,0,0,0
576,5,1,1,0,0
577,1,0,0,0,0
577,2,0,0,0,0
577,3,0,0,0,0
577,4,0,0,0,0
577,5,1,1,1,0
578,1,0,0,0,0
578,2,0,0,0,0
578,3,0,0,0,0
578,4,0,0,0,0
578,5,1,1,0,0
579,1,0,0,0,0
579,2,0,0,0,0
579,3,0,0,0,0
579,4,0,0,0,0
579,5,1,1,0,0
580,1,0,0,0,0
580,2,0,0,0,0
580,3,0,0,0,0
580,4,0,0,0,0
580,5,1,1,1,0
581,1,0,0,0,0
581,2,0,0,0,0
581,3,0,0,0,0
581,4,0,0,0,0
581,5,1,1,0,0
582,1,0,0,0,0
582,2,0,0,0,0
582,3,0,0,0,0
582,4,0,0,0,0
582,5,1,1,1,0
583,1,0,0,0,0
583,2,0,0,0,0
583,3,0,0,0,0
583,4,0,0,0,0
583,5,1,1,0,0
584,1,0,0,0,0
584,2,0,0,0,0
584,3,0,0,0,0
584,4,0,0,0,0
584,5,1,1,0,0
585,1,0,0,0,0
585,2,0,0,0,0
585,3,0,0,0,0
585,4,0,0,0,0
585,5,1,1,1,0
586,1,0,0,0,0
586,2,0,0,0,0
586,3,0,0,0,0
586,4,0,0,0,0
586,5,1,1,0,0
587,1,0,0,0,0
587,2,0,0,0,0
587,3,0,0,0,0
587,4,0,0,0,0
587,5,1,1,1,0
588,1,0,0,0,0
588,2,0,0,0,0
588,3,0,0,0,0
588,4,0,0,0,0
588,5,1,1,1,0
589,1,0,0,0,0
589,2,0,0,0,0
589,3,0,0,0,0
589,4,0,0,0,0
589,5,1,1,0,0
590,1,0,0,0,0
590,2,0,0,0,0
590,3,0,0,0,0
590,4,0,0,0,0
590,5,1,1,1,0
591,1,0,0,0,0
591,2,0,0,0,0
591,3,0,0,0,0
591,4,0,0,0,0
591,5,1,1,0,0
592,1,0,0,0,0
592,2,0,0,0,0
592,3,0,0,0,0
592,4,0,0,0,0
592,5,1,1,1,0
593,1,0,0,0,0
593,2,0,0,0,0
593,3,0,0,0,0
593,4,0,0,0,0
593,5,1,1,0,0
594,1,0,0,0,0
594,2,0,0,0,0
594,3,0,0,0,0
594,4,0,0,0,0
594,5,1,1,1,0
595,1,0,0,0,0
595,2,0,0,0,0
595,3,0,0,0,0
595,4,0,0,0,0
595,5,1,1,1,0
596,1,0,0,0,0
596,2,0,0,0,0
596,3,0,0,0,0
596,4,0,0,0,0
596,5,1,1,0,0
597,1,0,0,0,0
597,2,0,0,0,0
597,3,0,0,0,0
597,4,0,0,0,0
597,5,1,1,1,0
598,1,0,0,0,0
598,2,0,0,0,0
598,3,0,0,0,0
598,4,0,0,0,0
598,5,1,1,0,0
599,1,0,0,0,0
599,2,0,0,0,0
599,3,0,0,0,0
599,4,0,0,0,0
599,5,1,1,0,0
600,1,0,0,0,0
600,2,0,0,0,0
600,3,0,0,0,0
600,4,0,0,0,0
600,5,1,1,0,0
601,1,0,0,0,0
601,2,0,0,0,0
601,3,0,0,0,0
601,4,0,0,0,0
601,5,1,1,0,0
602,1,0,0,0,0
602,2,0,0,0,0
602,3,0,0,0,0
602,4,0,0,0,0
602,5,1,0,0,0
603,1,0,0,0,0
603,2,0,0,0,0
603,3,0,0,0,0
603,4,0,0,0,0
603,5,1,1,0,0
604,1,0,0,0,0
604,2,0,0,0,0
604,3,0,0,0,0
604,4,0,0,0,0
604,5,1,1,0,0
605,1,0,0,0,0
605,2,0,0,0,0
605,3,0,0,0,0
605,4,0,0,0,0
605,5,1,1,1,0
606,1,0,0,0,0
606,2,0,0,0,0
606,3,0,0,0,0
606,4,0,0,0,0
606,5,1,1,0,0
607,1,0,0,0,0
607,2,0,0,0,0
607,3,0,0,0,0
607,4,0,0,0,0
607,5,1,1,1,0
608,1,0,0,0,0
608,2,0,0,0,0
608,3,0,0,0,0
608,4,0,0,0,0
608,5,1,1,0,0
609,1,0,0,0,0
609,2,0,0,0,0
609,3,0,0,0,0
609,4,0,0,0,0
609,5,1,1,0,0
610,1,0,0,0,0
610,2,0,0,0,0
610,3,0,0,0,0
610,4,0,0,0,0
610,5,1,1,1,1
611,1,0,0,0,0
611,2,0,0,0,0
611,3,0,0,0,0
611,4,0,0,0,0
611,5,1,1,0,1
612,1,0,0,0,0
612,2,0,0,0,0
612,3,0,0,0,0
612,4,0,0,0,0
612,5,1,1,0,1
613,1,0,0,0,0
613,2,0,0,0,0
613,3,0,0,0,0
613,4,0,0,0,0
613,5,1,1,1,0
614,1,0,0,0,0
614,2,0,0,0,0
614,3,0,0,0,0
614,4,0,0,0,0
614,5,1,1,0,0
615,1,0,0,0,0
615,2,0,0,0,0
615,3,0,0,0,0
615,4,0,0,0,0
615,5,1,1,0,0
616,1,0,0,0,0
616,2,0,0,0,0
616,3,0,0,0,0
616,4,0,0,0,0
616,5,1,1,1,0
617,1,0,0,0,0
617,2,0,0,0,0
617,3,0,0,0,0
617,4,0,0,0,0
617,5,1,1,0,0
618,1,0,0,0,0
618,2,0,0,0,0
618,3,0,0,0,0
618,4,0,0,0,0
618,5,1,1,1,0
619,1,0,0,0,0
619,2,0,0,0,0
619,3,0,0,0,0
619,4,0,0,0,0
619,5,1,1,1,0
620,1,0,0,0,0
620,2,0,0,0,0
620,3,0,0,0,0
620,4,0,0,0,0
620,5,1,1,0,0
621,1,0,0,0,0
621,2,0,0,0,0
621,3,0,0,0,0
621,4,0,0,0,0
621,5,1,1,1,1
622,1,0,0,0,0
622,2,0,0,0,0
622,3,0,0,0,0
622,4,0,0,0,0
622,5,1,1,0,0
623,1,0,0,0,0
623,2,0,0,0,0
623,3,0,0,0,0
623,4,0,0,0,0
623,5,1,1,0,0
624,1,0,0,0,0
624,2,0,0,0,0
624,3,0,0,0,0
624,4,0,0,0,0
624,5,1,1,1,0
625,1,0,0,0,0
625,2,0,0,0,0
625,3,0,0,0,0
625,4,0,0,0,0
625,5,1,1,0,0
626,1,0,0,0,0
626,2,0,0,0,0
626,3,0,0,0,0
626,4,0,0,0,0
626,5,1,1,1,0
627,1,0,0,0,0
627,2,0,0,0,0
627,3,0,0,0,0
627,4,0,0,0,0
627,5,1,1,0,0
628,1,0,0,0,0
628,2,0,0,0,0
628,3,0,0,0,0
628,4,0,0,0,0
628,5,1,1,0,0
629,1,0,0,0,0
629,2,0,0,0,0
629,3,0,0,0,0
629,4,0,0,0,0
629,5,1,1,1,0
630,1,0,0,0,0
630,2,0,0,0,0
630,3,0,0,0,0
630,4,0,0,0,0
630,5,1,1,0,0
631,1,0,0,0,0
631,2,0,0,0,0
631,3,0,0,0,0
631,4,0,0,0,0
631,5,1,1,1,0
632,1,0,0,0,0
632,2,0,0,0,0
632,3,0,0,0,0
632,4,0,0,0,0
632,5,1,1,1,0
633,1,0,0,0,0
633,2,0,0,0,0
633,3,0,0,0,0
633,4,0,0,0,0
633,5,1,1,1,1
634,1,0,0,0,0
634,2,0,0,0,0
634,3,0,0,0,0
634,4,0,0,0,0
634,5,1,1,0,1
635,1,0,0,0,0
635,2,0,0,0,0
635,3,0,0,0,0
635,4,0,0,0,0
635,5,1,1,0,1
636,1,0,0,0,0
636,2,0,0,0,0
636,3,0,0,0,0
636,4,0,0,0,0
636,5,1,1,1,0
637,1,0,0,0,0
637,2,0,0,0,0
637,3,0,0,0,0
637,4,0,0,0,0
637,5,1,1,0,0
638,1,0,0,0,0
638,2,0,0,0,0
638,3,0,0,0,0
638,4,0,0,0,0
638,5,1,1,0,0
639,1,0,0,0,0
639,2,0,0,0,0
639,3,0,0,0,0
639,4,0,0,0,0
639,5,1,1,0,0
640,1,0,0,0,0
640,2,0,0,0,0
640,3,0,0,0,0
640,4,0,0,0,0
640,5,1,1,0,0
641,1,0,0,0,0
641,2,0,0,0,0
641,3,0,0,0,0
641,4,0,0,0,0
641,5,1,1,0,0
642,1,0,0,0,0
642,2,0,0,0,0
642,3,0,0,0,0
642,4,0,0,0,0
642,5,1,1,0,0
643,1,0,0,0,0
643,2,0,0,0,0
643,3,0,0,0,0
643,4,0,0,0,0
643,5,1,1,0,1
644,1,0,0,0,0
644,2,0,0,0,0
644,3,0,0,0,0
644,4,0,0,0,0
644,5,1,1,0,1
645,1,0,0,0,0
645,2,0,0,0,0
645,3,0,0,0,0
645,4,0,0,0,0
645,5,1,1,0,0
646,1,0,0,0,0
646,2,0,0,0,0
646,3,0,0,0,0
646,4,0,0,0,0
646,5,1,1,0,1
647,1,0,0,0,0
647,2,0,0,0,0
647,3,0,0,0,0
647,4,0,0,0,0
647,5,1,1,0,0
648,1,0,0,0,0
648,2,0,0,0,0
648,3,0,0,0,0
648,4,0,0,0,0
648,5,1,1,0,1
649,1,0,0,0,0
649,2,0,0,0,0
649,3,0,0,0,0
649,4,0,0,0,0
649,5,1,1,0,0
10001,1,0,0,0,0
10001,2,0,0,0,0
10001,3,1,1,0,0
10001,4,1,1,0,1
10001,5,1,1,0,0
10002,1,0,0,0,0
10002,2,0,0,0,0
10002,3,1,1,0,0
10002,4,1,1,0,1
10002,5,1,1,0,0
10003,1,0,0,0,0
10003,2,0,0,0,0
10003,3,1,1,0,0
10003,4,1,1,0,1
10003,5,1,1,0,0
10004,1,0,0,0,0
10004,2,0,0,0,0
10004,3,0,0,0,0
10004,4,1,1,0,1
10004,5,1,1,0,0
10005,1,0,0,0,0
10005,2,0,0,0,0
10005,3,0,0,0,0
10005,4,1,1,0,1
10005,5,1,1,0,0
10006,1,0,0,0,0
10006,2,0,0,0,0
10006,3,0,0,0,0
10006,4,1,1,0,1
10006,5,1,1,0,0
10007,1,0,0,0,0
10007,2,0,0,0,0
10007,3,0,0,0,0
10007,4,1,1,0,1
10007,5,1,1,0,1
10008,1,0,0,0,0
10008,2,0,0,0,0
10008,3,0,0,0,0
10008,4,1,1,0,1
10008,5,1,1,0,0
10009,1,0,0,0,0
10009,2,0,0,0,0
10009,3,0,0,0,0
10009,4,1,1,0,1
10009,5,1,1,0,0
10010,1,0,0,0,0
10010,2,0,0,0,0
10010,3,0,0,0,0
10010,4,1,1,0,1
10010,5,1,1,0,0
10011,1,0,0,0,0
10011,2,0,0,0,0
10011,3,0,0,0,0
10011,4,1,1,0,1
10011,5,1,1,0,0
10012,1,0,0,0,0
10012,2,0,0,0,0
10012,3,0,0,0,0
10012,4,1,1,0,1
10012,5,1,1,0,0
10013,1,0,0,0,0
10013,2,0,0,0,0
10013,3,0,0,0,0
10013,4,0,0,0,0
10013,5,1,1,0,0
10014,1,0,0,0,0
10014,2,0,0,0,0
10014,3,0,0,0,0
10014,4,0,0,0,0
10014,5,1,1,0,0
10015,1,0,0,0,0
10015,2,0,0,0,0
10015,3,0,0,0,0
10015,4,0,0,0,0
10015,5,1,1,0,0
10016,1,0,0,0,0
10016,2,0,0,0,0
10016,3,0,0,0,0
10016,4,0,0,0,0
10016,5,1,1,0,0
10017,1,0,0,0,0
10017,2,0,0,0,0
10017,3,0,0,0,0
10017,4,0,0,0,0
10017,5,1,1,0,0
10018,1,0,0,0,0
10018,2,0,0,0,0
10018,3,0,0,0,0
10018,4,0,0,0,0
10018,5,1,1,0,0
1,1,1,1,"",""
